id,document,label
6876541,재밌어요 옷예쁨,1
5140678,이거 별점깍는 새끼는 진짜 몹쓸놈이여,1
5149547,"처음 시작부터 봤는데,,,이제서야 빛을 보는구나 !! 정말 역전의 여왕이네 ^^",1
10086229,"주인공이 겪어야했던 심적 공허함이 보는내내 마음속 깊이 전해져왔고, 영화가 말해주는 전쟁의 참상에 눈물을 흘리지않을 수 없었다. 현실적인 표현에 마치 내가 주인공의 상황이 된 듯한 착각마저 들게하는 대단한 몰입력을 가진 영화이다.",1
9591127,웃겨 OO ㅋㅋㅋ 대사들이랑 제목 센스 보소ㅋㅋㅋ,1
6417127,음 좋네요.. 롯데팬이라 ㅋ다른 구단들 것도 나왔으면 좋겠네요 나는 호랑이다 등.,1
9279701,집에서 ocn에서 하길래 봤는데 볼만하던데잼있게 봤음~,1
9975610,영화 끝나서도 여운이 남는 영화,1
8341963,"사랑을향해 직진하는 김탄은 정말 멋진 캐릭터 두근두근 설렘임과 가슴에이는 아픔을 같이 느낄수있는 드라마여요 가능하면 진심으로...되게 멋진 김탄이 있는 드라마에 빠져보시길.,",1
9769907,버지니아가 데이빗과 클레어를 자유롭게 해주었다.,1
7694678,난 아직도 조재현 하면 이 드라마가 떠오른다. 고수 조인성 김하늘의 애띤 모습도 인상적이지만 조재현의 명연기는 아직도 마음속에 남아있다.,1
7091601,처음 -ㅅ- 뭔...이런 후잡한 스토리야...중간 -ㅅ- ....소리만 빽빽지르네 시끄러우ㅝ죽겠다마지막...........ㅅㅂ..... 아예 영화 끝날때까지 끝까지 봐라.....,1
7141862,요즘 재방보는데 넘 재밌는데...왜 시청률은 저조했을까 싶네요...둘다 귀요미,1
9994801,한국적 정서를 잘 살린 농구 만화 아닐까생각합니다.,1
5763362,바람둥이녀 순수쿨가이 재미있게 잘 봤습니당,1
4682068,이런영화가 진짜 영화다. 상업적인 감독들아 좀 봐라...,1
9712437,여운이남는 영화 강추ㄱㄱ,1
753981,나름대로 흥미진진했다 엔딩도 좋고,1
7530281,"이상은 허상이다? 사막에 적응하다가 서서히 중독되더니 어느 새 광기에 휘말리는 앨 로렌스의 여정. 드넓은 사막풍경과 기차지붕위에 올라 선 로렌스의 그림자를 쫓던 아랍인들의 모습이 인상적이었다. 근데, 네이버 영화줄거리가 많이 엉성하네.. ;;",1
10008075,클레 집을 나오며 조엘의 큰 키 밑으로 바짓가랑이 흩날리는 뒷모습 왜 저는 그게 울컥.,1
9680868,종교라는 이름으로 벌여지는 여성 인권 유린에 대한 한방의 어퍼컷.,1
10174257,정말 슬픈 애니메이션 ㅠㅠ 정말 슬프다 ㅜㅜ 이거 보고 울음 ㅜㅜ,1
9902018,"리미라는 베댓한테 스포 당함 ㅡ,ㅡ",1
8490628,말이 필요없어요!!!ㅎㅎ,1
9603240,감독님 진짜 신의 캐스팅.. 곽시양 크게된다. 장담한다. 감독님 출연 배우들 진짜 기가막히게 고르시는듯 ㅠㅠ,1
2587010,가슴이 저릿저릿하다,1
9848637,다운 받아서 봤는데 젊은신부가 악마를 믿은줄 알고 빙의되서 게임끝인줄 알았는데 주님을 믿는다고 했을때 개소름 이었다,1
10072468,아이들이 너무 좋아해요~~5살인데 한시간 넘는동안 집중해서 잘 보내요~^^,1
9967467,무심코 보게됬는데 인생영화. 아빠가 돌아가시기전에 봤더라면 좋았을텐데..사랑해요아빠 너무많이,1
7368716,김보성은 닥치고 으리다,1
8982127,결국 다운 받아 봤는데 기대보단 별로지만 괜찮고 좋았습니다!,1
220922,가슴이 아픕니다.,1
9877493,OST 좋고~ 스토리 탄탄해서 좋고~ 최고~,1
3347487,극장에서 영화보다가 여로보고 다시영화본대잖아,1
9284007,어릴때 진짜 너무심오하게 봤는데 ...아 그립구나,1
191898,하리수가 데뷔작,1
1534361,계속 웃었네 ㅋㅋ 재밌기만 하던데요!? 감동보다는 웃음이 ㅋㅋㅋ,1
9466774,헐..공백제외하고 10자적으래,1
8502205,볼만함 평점 넘 낮아서 기대안하고 봤능데,1
8932658,재밋어요!!!ㅎㄹㄹ,1
2037793,말그대로 대작 한시도 눈을못떼고 봤다.,1
8027765,그러니까 뭔가 괜찮았단 말이지...뭔가 괜찮아서 몰입했는데 뭐였는지는 모르겠다는 것이지...짜릿한 맛은 전혀 없는데 그 말하기 힘든 뭔가가 매우 괜찮았음...,1
1931697,소재가 참 인상적이었다 ㅎ,1
10177691,"실화라,더 집중됨.잼있닥~~",1
10043841,"너무 처절하다. 포스터만보고 그냥 애들용인줄 알았는데, 한국애니가 이토록 희망적이라니.",1
10219503,이영화보면서 국회가 오버랩된다. 이건 온국민이 봐야함,1
5151192,브루스 윌리스 다운걸 찾다보면 빼 놓을 수 없쥐요,1
3882513,cg도 없이 물량이 ㄷㄷㄷ 이런영화는 10점 줘야함..,1
778007,죽인다 죽여!,1
7935980,진짜감동... 재밋게봣엇죠,1
5728443,집에서 보기 좋네요^^,1
4636754,행복할 수 있다고 말해주는 영화,1
7690797,.,1
9787180,젤좋아하는 극장판!!! ♡♡♡,1
5183925,무슨말이 더 필요한가..,1
9714227,컴퓨터 그래픽으론 이 감동을 재현해내지 못한다.,1
6591166,영화를 직접보기전엔 뻔한 스토리에 중세시대극으로서 지루할거란 선입견이 있었다. 그런데 이럴수가 극중 보여주는 물흐르듯한 탄탄한 구성력에 완벽한 소품장치들은 한시도 눈을 뗄수없게 만들었다.,1
9410062,기대안하고 봤는데 볼만해요.,1
8107425,"색감, 질감, 스토리 짱이네요",1
3462081,크리스 터커의 말솜씨 여전하군여 ㅋㅋ,1
9770318,처음 부터 끝까지 좋았다,1
3001809,볼만하던데?,1
7104483,왜 애완동물이 아니고 '반려동물'인가를 보여주는 아름다운 영화....보는 내내 너무 울었어요 동물과의따스하고 순수한 교감을 느껴본 분이라면 공감하실듯 ♥,1
608865,흑인...눈물나는..,1
7079630,김보성이가 진짜 사나이다,1
9293828,이거 진짜 재밌었는데 마지막 넘 통쾌 촬영장도 가봤었는데 진심 짱이다bb,1
8561801,기자들.. 전문가??.. 도대체 어떤 인간들??,1
9827817,왜 대사 중에서 어떻게 보상해? 내청춘을 돌려 주겠소? 이 대사가 왜 게속 들으면 눈물이 나지?,1
8715423,이정재 클라스... 그리고 90년대의 시대상을 이렇게 감각적으로 잘 표현한 영화도 드물지,1
2952823,애들이 보기엔 알맞네!,1
7355794,"기타노 자신의 스타일을 퇴색시키지 않고 낯선 미국땅에서도 그대로 스며들게 한 진정한 걸작. 기타노 뿐만 아니라 조연배우들까지도 빛을 발하는 진정한 명작. 폭력의 말로와 더불어 그만의 폭력미학,미장센을 톡특하게 보여준 정말이지 한번 더 상기되어야 할영화",1
5808911,씁쓸하나 사실적임은 부정하기가 어렵구나. 사춘기 청소년은 안보는게 낫겠다.,1
7873427,봐도 봐도 또봐도 달달하고 입이 보는 내내 귀에걸리는 드라마다!!!!,1
8637817,"좋은니다..^.,^~~",1
10008507,본 영화중 가장 기억에 남는 명작,1
7573808,선 평점 후 감상,1
1538347,언제봐도재밌다 삼순이는정말김선아아니었음안됐을듯..,1
5695918,우리나라에도 이런 지도자 나왔으면 ㅜㅡㅜ,1
4146395,포스터랑 제목은 낚시임. 재밌게 봤다. 가진게 없음 자유로운 법. 자유를 찾아가 빌!,1
7858750,1도 재밌지만 2가 제일 재밌다 ..,1
7118809,되게 재미있어요.약간은 무섭지만 강추,1
9557370,마고가 루와 그의 가족과 있을때 중간중간 보여줬던 묘한 표정들 .. 외로워보이기도 하고 체념하는듯해보이기도 했는데 결국 마고가 루를 떠났던건 채워지지않는 외로움이 있어서가 아닐까 싶어요. 하지만 새로운 사랑도 이 외로움을 채워주지못한것같아요.,1
9579818,태어나서처음 네이버영화에 평점이란걸 올려보네...아....정말가슴뛰는첫눈에반했던 사람이 첫사랑이었다면.공감할수밖에없는 영화.슬픔이란 감정을 잊고 살던 나를 슬프게해준영화,1
6719413,"'베를린 천사의 시'도 의미있는 영화지만, 이영화가 더 기억에 남네요",1
398286,잼있다,1
8625790,셜록홈즈 나오면 당연 봐야지,1
6998904,ㅋㅋㅋ웃김ㅋㅋㅋ,1
10227604,무기여 잘있거라 최고!,1
10247668,자꾸 영화의 색채감과 표정이 생각나는데.. 후유증 오래간다!!!!,1
1270702,나도 그들처럼 컵라면과 자장면을 휘젓게 돼..생각이 많아,1
3239432,ㅋㅋ 울 가족 이 드라마 재미있다구 다봄 민소희 파팅(구은재),1
10126760,료코... 사랑해요♡,1
3566675,재밌어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ은근히 스토리 탄탄ㅋㅋㅋ,1
797131,존 보이트 대사도 멋지고.... 정말 훌륭한 영화다.,1
10079536,배우들 연기가 장난아니네요.. 잘만들었습니다.,1
7187039,진짜재밌어요♥♥♥짱짱!소지섭도짱!!♥♡,1
7995996,"시크릿 가든 한 편도 빠짐없이 재미있게 본 드라마슬프면서도 아름다운 사랑이야기..하지원,현빈,윤상현 코믹하기도 하고 진지하기도 한 쳥춘들의 이야기""이태리 장인정신 한 땀 한 땀"" ""이게 최선이야"" 현빈이 유행신킨말",1
8679238,권지용니가최고다 짱먹어라 사랑해,1
1493608,프렌즈 보다 재미있다. 최고의 시트콤,1
7346707,레전드란 말이 어울리는 몇 안되는 영화중 하나,1
6416431,평점이 왜케 낮아. 이거 짱인데,1
10058404,어휴...재밌네. 근데 셰익스피어 작품들 보면 현대사람으로서(?)인지 개인적으로인지 아무튼 이해 안가는 감정들이 좀 있더라.,1
9393613,음향효과가 분위기를 한층 업시키는듯하네여 그리고 비주얼이 ㄷㄷ,1
9456549,"의외로 평점 안 좋게 주는 사람들이 많네.. 스토리 자체는 진짜 좋은데,, 영화 후반부 귀신 나오는 장면이 오버스러운 것 빼고는 정말 잘 만들었음",1
9734028,"재개봉 26일 아닌가요? 며칠째 검색해봐도 어디서 하는지 나오지도 않고ㅠ 류이치 사카모토의 음악과, 젊은시절의 모습을 볼 수 있는 좋은기회라 기대하고 있었는데",1
7277462,"김재흥배우, 이게 첫작품이라니! 앞으로가 기대된다.",1
9685093,"누가 뭐라고 욕해도 쥬라기 시리즈는 결코 지루하지 않다. 3편다 잘 만든 영화다. 개연성 스토리 말이 안되는 부분이 좀 아쉽지만 기본적인 액션이 늘 많고 효과가 뛰어난 건무조건 인정할 부분, 다들 아줌마 욕하는데 너무 이쁜 거 같어 티아 레오니^^",1
9505366,가벼운 바탕에 무거운 채색이 살짝 깔린 유쾌한 액션히어로,1
3056128,지루하지않게 잘 만들었네...미국은 빛좋은 개살구?! 한번정도 봐야할 다큐영화,1
3825351,웃겨죽는줄 알았다. 미국내 인종차별 문제를 쿨하게 풀어낸 영화!,1
8119731,그냥 보면서 이영화 좋은 영화다 라는 생각밖에 않듦....소위 영화 평론가라는 사람들이.. 마치 서태지가 처음 나왔을적 혹평을 날리던 음악 평론가들과 다를바가 없네요...,1
6933872,잘된 동화를 읽은 기분....내용에 몰입하면서 왜 다른것이 자꾸 오버랩되는지.... 한번이라두 잠시라두 위정자들이 제나라 국민을 위하고 무서워하며 정의는 반드시 실현된다는 믿음을 가지고 살고픈것은 정녕 이나라에선 꿈일런가.....,1
8827577,류덕환의 신의퀴즈는 신의 한수였다!,1
8459771,"처음엔 아기에게 반해서 마냥 흐뭇하게 웃다가, 대한민국 교육시스템에 대해 고민해보게 되고, 가족이 화해하는 모습에서 우리 가족이 보여 울다가 가족이 역이민을 결정한 이유를 듣고 그 당시 한국의 시대적 상황까지 돌아보게 되는 훌륭한 사적/공적 다큐영화!",1
1111978,허술한 배경 하지만 액션 하나는 최고이면서 성룡의 멋진모습,1
2677980,보기드문 연출 기법과 현실에 대한 풍자.,1
360043,암울한 현실 속에서 만들어진 수작.흑백영화라 더 슬프게 느껴져,1
8811495,평소에 TV 잘 안보는데 우연히 달래 된 장국을 보고는 주말엔 푹 빠져 사는데 조기종영이라니...흑 더 해줘요.,1
7427151,여러가지 생각이 많이 드는 작품... 설정이 참 흥미로웠다.,1
5388916,디자이너의 열정이 정말 감동,1
6815182,아련 아련 아련....,1
8619729,실제 530GP 이야기를 다른소재로만들어낸 영화로알고있다 그치만 아직도 그곳에서 의문의사건이 발생하고있다.,1
9328981,진짜 감독이라면 이영화의 연출력과 구성력을 본받아라 흔히 있는 소재로 이렇게 볼거리를 만들고 이야기를 만드는것은 쉽지 않다. 전부 반성해라,1
8787832,재밌네요 진짜. 시간가는줄 모르고 다봤어요 강추.,1
7567947,드라마보면서 설렛던적은별로없엇는데 정말 꿀잼드라마이고 신하균앓이.신하균♥,1
10054450,"꿈을 쫓는 예술가, 돌고 도는 피곤한 우리들의 일상, 이런거 다 그렇다치고. 근데 이건 르윈 성격이 너무 개차반이잖아?!진의 대사 틀린거 하나 없는듯.",1
9786883,우선 주연여배우가 너무 섹시하고 닮고싶을정도로 목소리가 너무 매력적이였어요.. 글구 남주랑도 환상의.콤비.. 글구 내용도 너무 현실적이네여..,1
7526413,너무 웃기던데 나만 그런가?,1
7384598,의리의 명작 ㅜㅜ,1
8974585,감동있고명작이다.추천.,1
1663455,굿이군요,1
10000959,봉준호감독 천재인것같다,1
10047418,ㅋㅋㅋ생각하게 하는 영화....울 할머니에게도 순정은 있다!!,1
9595535,주성치 최고의 영화라고 생각...,1
1244008,사랑과성욕을이원화하는남성 이젠시들한페미니즘의절정이랄까,1
8691910,쓰리데이즈 잘 봤습니다 마지막까지 좋은 드라마!,1
9835726,시간가는 줄 모르고 재미있게 보게 됨,1
9750867,강시선생에다가 임정영이면 꼭봐야한다 예전에도 3번봤다,1
8140675,"스릴러, 서스펜스, 반전 ,코미디까지. 뭐 하나 빠지는게 없다. 특히 집주인 연기는 정말 대박이었다! 오랜만에 시간 가는 줄 모르고 영화.",1
6061596,린치의 이레이저 헤드를 봤을 때의 느낌이다,1
6947073,전편만큼 아름다움...,1
1103711,대 히트작.,1
8099472,여주인공이 처음부터 끝까지 노팬티로 나오는 영화는 처음이다...,1
7297838,원래 더빙은 싫어서 자막으로 봤는데 4D로 봐서인지 굉장회 재밌었다는~그나저나 2011년작이었네;;벌써 그렇게되었나,1
8027315,아이들이 정말 폭발적으로 좋아해요~ 펭귄들 너무귀요미~,1
10253110,도대체 몇번째 보는 건지...근데 케이블에서 또 나오는데 안볼수가 없다,1
9239107,교육적으로 좋은 내용인데 세계여행하면서 ..이번에는 세번째이야기 그런가 아이들이 시큰둥하네요.,1
4892820,행복전도사 최윤희씨의 떠나기전 유서가 생각납니다,1
1744947,스토리는 단순하지만 장르에 충실하다. 엉망진창이 아닌 깔끔한 코미디.,1
9351178,웃음 재미 두마리 토끼를 다 잡은 영화,1
3556351,"배우 최민식의 복귀작 , 그 선택의 이유는 분명히 있다 !",1
9974424,메르스로 감기 재평가라지민 그건 오락영화일 뿐 진짜 제대로된 질병재난영화는 이거지 평점이 이리 낮다니 안타깝다,1
6887636,정말 너무잼있어요~~ 신현준 김정은 한재석 한채은 그외 분들 다 연기파라 넘 잼있네요~~~ 근데 결말이어떻게 될지.. 아무리 드라마지만 불륜 장면까지보고도 재결합 과연 가능할까요? 불륜 저지르면 저리 된다는걸 보여줘야해요!! 재결합 노!!,1
9563296,재미있네요재미있네요,1
8828954,9점할라고했는데 8점대 아닌거같다고 1점준 놈 때매 10점...지금 고민거리 가지고있는 사람이라면 평생기억남을영화가될수있음...여운이많이남는다,1
9940659,스토리가 약간 뻔한 감도있지만 어느정도 스토리와 배우들의 연기도 좋았다. 그런데연출과 영상이 멋있다. 그 점에서 더 점수를 주싶다.,1
6835174,너무너무너무재미잇어요!!저도배워보고싶어요ㅎ,1
6053316,"미술이나 촬영,연출,배우연기들 너무 다 좋았어요! 와우",1
10112210,당시 예산도 없는 무명감독의 빛나는 아이디어와 존경받을 만한 열정으로 태어난 수작 중의 수작..각본과 연출이 가공할만 하다.,1
10040213,그냥 아무말 없이 보는내내 행복했다.,1
7939569,내 생에 최고의 드라마.,1
8750954,육중완씨 넘 좋아용 늘 그렇게 웃어주세용,1
1884766,"재밌네요 가슴 훈훈하고,,",1
8869757,한국영화중 음악적완성도가 가장제대로된 수작,1
2604733,시간의 흘러감이 너무도 안타까웠던 영화。,1
19760,영화를 만든 감독의 눈을 시종일관 의심했다! WHY ?!,1
9666989,연기도 구성도 굿. 인상깊게 봤던 영화.,1
8666289,모세의 기적 응원합니다~!,1
9933386,실제로 많이 있을법한 일이다.,1
364477,토미리존스 떄문에 10점 준다 기대안하고 봤는데 재밌음,1
6005848,우정과 사랑의 감정을 잘그렸고.. 병만이횽 연기에 감탄하며 봤습니다.,1
6134840,정말 기대도 안하고 봤었는데 배우들의 연기도 좋고 결말도 좋고,1
7809422,"괜찮네요. 보는 내내 집중하면서, 재미있게 봤어요~ 가볍게 - 즐길 수 있는 영화에요~ㅎㅎㅎ",1
2982693,기대안하고 보았다가 언제가 기억속에 있는 영화,1
7205890,맛있다,1
6360177,최고입니다 감동ㅠㅠ,1
10261076,이건 영화관에서 봐야합니다,1
4312614,영상미가 좋네요 특히 앞부분 암살씬의 공간미와 흑백의대비가 좋네요,1
7080663,최고!!!다만 진 켈리의 느끼함은 좀 거북스러움,1
7094205,뫼비우스의 띠네요 돌고도는 주인공의 삶,1
4395238,"잼께봤어요~ 스토리는 뺴고.. 걍,, 생각없이 볼만함..오",1
7075389,예전에 좋아했당 ㅎㅎㅎ,1
6614949,최고임... 말이필요없어요...,1
7005628,영상은 진짜 너무 이뻐서 막 두근 행복한 영화!!,1
2552853,몇년이 지났지만 아직도 생생하게 생각나는 영화,1
7853107,따뜻한 드라마입니다.,1
371701,너무 저질이다..라고 생각하면서도 연신 웃고있는 나를 발견,1
10232484,이런 영화가 흥행을 못하다니 참으로 안타깝구나,1
9566204,"스레쉬 : ""루""를 위해서!",1
9267597,진짜 감동적인 영화다!!,1
1292049,좋다..^^,1
9341888,계속봐도 재밋네요. 소지섭의 새로운모습을 봐서 좋았어요.,1
5380732,미야자키팬이에요. 그녀의영화중 두번째로재밌었어요,1
9324944,"어린 시절 숲과 도시 곳곳을 누비며 탐험을 다니던 내 친구, 내동생 모두 너무 보고 싶다. 어린 시절의 아름다운 동심을 일깨워주는 예쁜 영화",1
3354264,그냥 볼만해요 ㅋㅋㅋ 지루하지는 않음 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
9614740,다 좋은데 공주 성우 캐스팅이 미스인거 같다.,1
9747375,감동적이고좋은영화 강추!,1
9617675,후기보고 할거없어서 봤는데 마지막 쯤에 슬펏음..근데 마지막씬은 없는게 나을듯 머리스타일이랑 메이크업이맘에 안들긴 했지만.. 그리고남자주인공은 귀엽긴한데 연기력이 좀..암튼 볼만하네야 여자 가슴수술 안한게 가장 좋았음,1
4899583,그냥 가볍기만 하진 않았다 누구나 한번 볼만한 영화,1
4891956,아오이유우너무예쁘고 유연하다.재미있는부분과감동적인부분이있어서 너무재미있었다.,1
9626975,정말너무재밌습니다짱짱짱,1
146088,움직이는 동화책. 너무나 아름답다.,1
9910025,"세익스피어의 원작을 현대적 배경으로, 하지만 대사는 원작 그대로. .",1
9337319,인생이 무엇인지 알게 해주는 영화!!,1
5751786,이거 좋나 좋아하는 애니 ㅠㅠ,1
8725433,재밌는데 뭔가 아쉽다.,1
6056107,재미와 감동을 한손에.. 따스함도 덤으로.,1
5970142,"스포츠영화는, 특히 야구애니메이션은 항상 기본은 하는 듯. 충분히 재미있다.",1
6167732,"여성. 아, 여성.",1
10226655,Asdfgnvtrw,1
6492647,대단한 영화다. 현실 사회의 비판과 동시에 코믹한 내용이 많이 있다.,1
8025459,곽지민 귀여워ㅋㅋ 여배우가 완전귀여움,1
8568048,존나 지립니다....,1
89426,음..한가인 출연작이 의외로 적네...아직 신인이라서 그런가..,1
10011095,정말 영화 다시안보고 SF영화와 우주영화는 정말 너무너무 싫어하는 저지만 이영화는 정말 몇번이고 다시보고 싶고 때때로 보고싶은영화입니다 진심명작!!!!,1
9902447,계속보면 느낌이 다르다,1
5078388,별 기대 안하고 봤는데 재밌었다. 남자인 내가 봐도.,1
9853332,도자기 공주가 이쁘군요 ㅋㅌㅌ,1
3422030,영화에 평점을 주기는 첨이네요. 다들 꼭 보세요~ 많은 생각을 갖게 해주는 영화네요,1
7506542,굳굳,1
2521867,정말 진짜 재밋엇음,1
8025122,사람들이 오멘을 자꾸 엑소시스트와 비교를 하는데.. 물론 엑소시스트1도 수작이지만 오멘과 비교하는 것은 무례한 일이다. 오멘은 오컬트 영화의 원류이자 최고봉이라 말할 수 있다.,1
328724,꼬마애들 숨 넘어가게 좋아하더라. 역시 애들이야^^,1
3626105,자본의 권력에 의해 파괴되는 가정사.. 그 안에서도 희망은 피어난다.,1
9248129,마지막장면 그림 너무좋다,1
5658373,나도 바니에 한표!,1
10261493,캐릭터들이 너무 귀여워서 눈이호강했음 ㅎㅎ 토끼도귀엽고 샌드맨도귀엽고 설인들도귀여웠음 샌드맨 박수홍친구 윤정수닮음 목짧고 ㅋㅋ얼굴이윤정수느낌,1
9304129,어제 밤늦게 스마트폰으로 이어폰끼고 봤는데....진짜 잘 만들어진 영화다. 가슴이 먹먹하고 아직까지 여운이 남는다.,1
9239146,ㅠㅠㅠㅠ눈물눈물 그렁그렁그렁,1
7906935,우리 나라 였다면 더 잘만들수 잇었는데,1
6977098,"베컴, 지단, 피구를 볼 수 있다는거에서 즐거웠다. 특히 두번째 이야기에서 나오는 여자축구선수 정말 너무너무 아름답더라..이 여성도 실제 축구선수였던걸로 기억하는데..ㅎㅎ 그나저나 평점은 바셀팬들이 깍고 간걸까?",1
3275211,짱★알랍,1
6097273,내가 좋아하는 버피와 앤젤이 이어졌으면 하는 바람만 잔뜩.ㅠㅠ,1
9745895,엔딩까지 명작이다. 막연히 감동만 전하는것도 아니다. 죽음보다는 삶에 대해 더 생각해보게되는 영화,1
9277368,생각보다 훨씬 잼있게 봤다 ㅋㅋㅋ이영화 좀 아깝다 ㅎㅎ,1
3090602,더이상의 코미디영화는 없다. 코미디영화의 매니아라면 반드시 소장해야 할 작품,1
3259321,잔잔한웃음 ^^,1
9322546,좋아좋아좋아좋아좋아좋아,1
8643404,이 정도면 충분하다고 생각하는데?,1
9721056,어케 8.12밖에 안되나? 수준낮은것들아...,1
888138,정말 마음 한구석에 사랑을 생각하게 하는 드라마입니다.^^,1
4501824,내 주변에 이 사람과 겹쳐보이는 여자가 있다. 아아....악 정말.,1
3220866,좀 순진한 면이 있지만 그 촌스러움이 영화와 잘 어울리고 데니스 호퍼 너무 섹시하다,1
9999636,어쩐지 너무 잔인한 장면이 많다했더만 R등급이었네~ 이걸 12세 관람가로 개봉했었다니...,1
10129581,이영화를 보고 오목을 배웠습니다,1
9848295,10년만에 다시봐도 명작이네.. 점수가 이렇게 낮은 이유를 모르겠다.,1
7458992,브레드피트의 명 연기..!! 역시 브레드피트 라는 생각이 드는 영화!!!,1
2099309,제가 가장 좋아하는 한국 영화중 하나입니다. 영화의 힘!,1
9322372,전 사실 영화를 보지 못했어요.. 너무 보고싶은데 이 나라가 제가 이 영화를 보기를 거부하네요.. ㅎㅎㅎㅎ 한국에서 경상도에만 개봉하는 엄청난 나라..,1
424262,너무 너무 감동적인 영화.,1
9867047,두마리 토끼를 다 잡았다. 흥미를 끄는 복잡한 구성안에서 이런식의 인간심리를 꿰뚫어 표현된 아련함을 담아내다니. 시간이 지나도 인상이 강하게 남는 환상적인 명작이다.,1
9529770,친구한테 그시절우리가 좋아했던 소녀 추천해줬더니 이별계약을 추천받았다.,1
10155772,이 영화가 끝났을때 그 허전함이란... 난 이제 20대가 되었지만 영원히 해리포터를 못 잊을것같다,1
8619477,이 영화가 처음 나왔을때도 극장에서 무한감동이었는데... 그 뒤로 몇번을 봐도 너무 좋은 영화. 브래드피트의 눈빛연기와 멋진배경.. 사랑스러운 줄리아오몬드. 안소니홉킨스의 연기까지.. ost도 샀었는데.. 또보니 생각난다. 최고의 영화.,1
8065206,"킬링타임용으로 딱이다. 뻔한 전개이긴 해도, 원래 로코가 다 그렇기 때문에. 보면서 지루하지도 않고 남녀주인공이 너무 매력적이었음",1
4363225,실체와 허상. 엔딩이 모든 것을 말해 준다.,1
3695405,"Good,Good",1
8880742,스토리텔링보다는 지브리의 감성과 색채를 천천히 음미해보는것이 좋다.,1
9589360,미~~츠케타~~!!멘마쨩ㅋㅋ,1
8139673,어렸을때 대박이었지~ 다들 쉬는 시간에 영화흉내내고 팔씨름.,1
5770122,나만 당할순 없지 ㅋㅋㅋ,1
8881083,이 영화는 인내심을 가지고 끝까지 봐야 알수 있다..,1
9031230,"여러번 볼 수록 배우들의 눈빛, 표정, 행동이 이해가 가네요. 노출을 넘어서서 정말 잘 만들어진 좋은 영화입니다.",1
8432293,가장 좋아하는 영화. 배우도 좋고 배경음악도 좋다!,1
44214,인간의고독이 치밀하고도 ..적나라하다 .. 말론브란도는 역시 명배우,1
9592001,재미있음 인물들을 가둬놓고 괴롭히는 방식과 잔인한모습이 약간의 쏘우가느껴지기도함.. 내용은전혀다르지만..,1
7301192,초반엔진짜 저희가족보는줄 알았어요~전남잔데 엄마랑 매일 다투는데 제가 너무 모진것같에요ㅜ정말 슬펐습니다 최고의 영화 느낀게너무도 많았어요...,1
8778558,가슴이 먹먹하다. 너무나 좋은 영화지만 에너지를 너무나 소비하게 하는 영화인 것 같다. 이 영화를 만난 것에 감사한다.,1
7734151,미국내에 가장 막강한 로비단체. 대통령조차 컨트롤할수없는 집단 -총기협회-...이 집단이 사라지지않는한 저런 무기 밀거래 및 미국내 총기소지여부 논란은 끊이지 않을것이다....,1
5416249,평점이 왜이래. 9점대 영화,1
2133086,굿,1
6001936,"영화 후반부, 대회때 춤추는거ㅜㅜ 멋있었다! 옛날에 이거 울면서 봤었는데 ㅋㅋ",1
2358243,"극적요소가 많아 약간 산만, 하지만 재밌고 아름다움! 대사와 영상이 멋지다!",1
7978665,코만도 북한새끼들 없애줬으면 좋겠다,1
5549464,후반부로 갈수록 재밌어 지네요,1
7593175,아 좋다 여운 쩔고...,1
9604574,너무좋음~인스피릿은 누구나 좋아할 영화ㅋㅋ,1
8458385,원래 드라마는 잘 안보고 예능만 보는 사람입니다 이 드라마 근 몇년만에 1회부터 계속 챙겨보는 프로입니다 암튼 너무 재미있고 요즘 월화가 기다려집니다 진짜 공감도 100%!! jtbc 좀 재미있네요 네이웃의 아내도 찾아서 보고있습니다,1
8670730,영화자체가 좋았습니다. 그래도 약간더좋은내용이 나올수있었을것같아 아쉬운건 있어요. 그래도 9점은 된다고 생각합니다.,1
2564501,굿. 별 10개도 아깝지 않은영화.,1
5861566,배우들의 내면 연기가 대단한 듯. 특히 듀코브니와 딸의 호흡이 잘 맞았어요,1
10177712,Big city waits for you,1
7685723,절망과 슬픔 속에서도 자신을 챙겨야만하는 삶의 잔인함을 거부한 비참함에 대하여,1
9747622,감독판이아니었다는게아쉬웠지만 극장에서 볼수있었다는것만으로도 벅찼습니다,1
9025812,기계의 편리함이 자칫하면 주객전도가 될수 있다는 사실을 알려준 영화.,1
5869231,이 영화를 이해하지 못하면서 재미 없다라니... 너흰 트랜스포머나 보고 살어,1
8442801,"뭉클한 부분도 있고 잘 봤습니다. 데미무어 늙었단 소리 하는 사람들은 뭐지? 사람은 다 늙습니다. 데미무어 배우로서 훌륭하지요. 단지, 이 영화 제목은 너무 성의없게 지음. 영화보고 싶은 생각이 안 드는.",1
6161591,정말재밌게봤어여^_^ 9점주고갑니당!,1
7953509,알파치노 때문에 9점준다.. 레알 졸작.. 감독 나쁜새키..,1
3579557,일상생활속의 이웃간의 훈훈한 정이야기~~ 평범하지만 따뜻한 이야기~~,1
5757100,"개인적으론 별3개짜리 영화, 각본,음악,화면연출은 훌륭한듯하나 관객과의 소통부재?",1
