id,document,label
7283522,쓰레기 영화 사회적 지위를 높은 사람을 보호해주는 이유는 결국 자신의 이익과 명예를 살리기 위해서이다. 이런 거지같은 영화는 지구상에 사라져야 한다.,0
4856454,시즌3에서 잘만 이끌어갔다면..,1
6691953,말이 필요없음..뤽베송이 감독해서 그런지..진짜 내용 탄탄한듯,1
7018943,"흐릿한 초점, 맥빠진 전개",0
9320605,1편이 잘만들어져서 롱런한거 . 2편마지막장면이 퍼포먼스중에선 제일 멋진 장면이라고 생각하지만 1편이진짜갑,1
4617533,TV 단막극 수준,0
2371969,망설임 없는 괴팍한 판타지.,0
9905501,또 하나의 감성팔이 ^^,0
8848618,굳이 공포영화로 만들었어야 햇을까.,0
10004409,명곡은 안나오지만 충분히 재밌는 뮤지컬 코미디명작....,1
7649358,디엔드 : 감독 최후의 날 이영화 개봉후 조지 토레그로사 감독의 다음 작품을 더이상 지구 어디에서도 볼수가 없었다,0
8011086,노라 아르네제더는 예쁘더라..나머지는 시간 아깝다.,0
7225134,독수리 5형제 몇번에서 그리고 몇 시에 나와요.돗수리 5형제 짱!!!!!!ㅋㅋㅋ보고 싶다 보고싶다.,1
1592821,우리나라 산전수전이 일본영화 비밀의 화원을 리메이크 한거야...바보들아,1
9815628,이것은절대1점이아니다11점을주고싶은 내마음이다,0
7185632,벼르한게도ㅜ아까운 빨갱이 선동영화 ㅉㅉ 진심 재미없고 빡침,0
6225590,팔황자 때문에 병남.,1
1375482,색다른 주제를 다루고 있다고 해서 절대 좋은 작품이 아니다,0
9443548,재미있게 잘 봤습니다!^^#,1
3727752,어제 케이블채널에서 봤는데.. 내 인생 최악의 영화로 당첨..,0
7863312,1점도 아깝다.,0
7976531,누님들 사랑합니다!,1
8236771,짜증나요 정말 민경채 맨날당하는것두 짜증나구 반복되는 은희수잔머리ㅠㅠ 아침부터 기분이 짜증난다요~~~~이제그만끌구 빨리끝냈음 좋겠다요,0
9325983,"물질만능주의에 폐해, 기계인간으로서 느끼는 고뇌, 자극적이고 화끈한 액션 3요소가 잘 조합된 명작",1
4331260,아 졸려,0
9323926,왜 평점이 겨우 8.86일까요..,1
9559279,그냥 톰 하디 연기 잘한다는 것만 보여주다 끝나네...,0
4511975,시사때보고 깊은 울림이 일었다..,1
6244899,전체적인 구성이 좀 어설프고 여주인공 앞니가 몰입을 방해하고..아..웃기다ㅜㅜ,0
6298997,8점대 이상의 영화 같았음,1
6933872,잘된 동화를 읽은 기분....내용에 몰입하면서 왜 다른것이 자꾸 오버랩되는지.... 한번이라두 잠시라두 위정자들이 제나라 국민을 위하고 무서워하며 정의는 반드시 실현된다는 믿음을 가지고 살고픈것은 정녕 이나라에선 꿈일런가.....,1
3877894,결말에서 '제발!'을 외쳤다.,1
10023380,꿈 하고싶은것 해야하는것,1
8150900,박철수 감독님께 대신 사과 말씀 드리고 싶네요.,0
9109122,개꾸르잼임 나쁜녀석들보다도 이게더 잼는듯,1
4392195,"남의돈으로,극장가에서,제대로쪽박차는 방법에 대한 노하우를 전수받고싶다면...추천.",0
9912720,마이너스평점은없는거냐,0
9995853,"3번째 이영화를 봤다만, 따라올 작품이 없을만큼 여전히 명작이다, 이는 틀림없다. Earn this, Earn it. 마지막 대사의 전율이란....",1
7728870,"글쎄요.. 양영희네 가족들은 솔직히 북한에서 남한수준못지않게 매우호화로운 생활로 누릴것 다 누리고사는축에 속한다고봅니다. 재일로써 일본에서 산다는것, 다시 북으로 돌아간 그들의 삶이 평범한 일반계층 사람들이 아닌 특권계층의 모습인지라 이질감이드네요.",0
9992571,기대호 감독님의 두번째 작품...신선한소재로 꾸려지는 내용이 너무 좋았습니다!,1
9912090,"세상일이 다 그런거라는 진리를 깨우쳐주는, 절대로 꿈과 희망이 넘실거리지 않는 극사실주의 영화",1
7569459,아름다운 드라마,1
6815764,전문가들이 평가도 안하는 수준,0
8168848,현제 연인과의 사랑이 진짜 사랑인지 아닌지 ..,1
9691687,결말 정말 실망스럽다우연히 보게 됐는데 이따위 결말이면 중국 홍콩 영화 다시는 안본다,0
7187461,정말 쓰레기인 드라마,0
7339414,ㅉㅉ1점도 아까움,0
7140430,이거뭨ㅋㅋㅋㅋ,0
5244343,원작에 미원을 치다.,0
3460177,보고도 안본거같은 영화....,0
7610736,이영활 아침 10시에해주길래 우연히 티비틀다보게됐는데 여자애가 어딘가낯이 익긴한데 설마 밀라요보비치겠어?했는데 역시나 밀라였다니 모델로 데뷔한줄 알았는데 영화토박이였구나....너무이뻐서 밀라는 아닌줄 알았는데 너무너무이쁘다밀라...근데 남자주인공변태ㅜ,0
9641060,시간이 아까웠다..휴,0
2782831,명차들로 볼거리가 많은 플러스 요인을... 배가 산으로 가는 스토리가 다 깍아먹음...,0
5540714,와 이런 후로게이빙의영화는 처음볼세,0
8543909,이런 소름돋는 스릴로맨스 진짜 내취향...와 오늘 설렜댜..,1
9694053,휴~설명하기도 힘드네;; 1편에 비해 너무ㅠ,0
8675497,좋다 배우도 연기도 그림도 대사도,1
9742331,"이상적인 그런 공간으로써 학교를 꾸며낸 것이 아닌, 진짜 우리가 생활하는 그런 학교를 잘 그려낸 드라마",1
9477235,중간에 나오지 않은 걸 아직까지 후회하고 있다 극혐,0
9364460,"좋은 뜻이 담신 영화긴하나,,, 비현실적이고 유치한 극 전개,,,",0
3017929,학교에서 단체로 보러 갔던 영화.결과는?당연히 학교가 싫어졌다.ㅋㅋ,0
7629640,대작,1
8509560,엔딩크레딧을 끝까지 보게만드는 영화 적절한 노래와 영상의 어울림으로 엔딩까지 남기는 여운에 마지막노래를 눈감고 듣게된다. 최고,1
9877493,OST 좋고~ 스토리 탄탄해서 좋고~ 최고~,1
23424,"동화같은 아름다운 이야기!, 월트디즈니틱!",1
2039329,영화관에서 본 후 아직까지 제목을 못잊겠다..돈아까워서..,0
9248181,이게무슨 7점이지..8점은 받아야되요,1
10271330,재미따재미따재미따재미따,1
3058374,한번 사는 인생 솔직히 살고싶다. 30대후반인 나에게도 용기가 생기게 하는 영화,1
7437098,이게 막장 스토리지..첨 본 사람이랑 비행기 화장실에서 그짓 하는것들의 반복되는이야기,0
8471315,1점도 아깝습니다. 진짜 성우님들 좀 쓰시라고요. 아이돌 쓰지말고전문적인 성우분들 냅두고 뭐하는짓이냐구요,0
7708742,화크 연출의 위력이다,1
3845868,제작비가 정말 아까운영화,0
6982455,처음으로 평점 남기는 영화 정말 쓰레기영화... 만화도 이런 저질만화가 없따..영화를 본 후 정말정말 후회할것이다!!!,0
7902237,"조지클루니 선장의 카리스마가 잭스페로에 비할바가아니닼 ㅋ.그나저나 목성의 대적반은 지구크기의3배? 라던데, 자연 또는 우주의 대단함은 인간으로썬 가히 가늠키가 어렵다.",1
3883170,맞을준비나 해라,0
9252563,대한민국 1프로급 쓰레기,0
8067611,화성인프로만 나오면 바로 채널돌리게 되네요^^,0
8748758,재밌게 잘 보았습니다.,0
8056168,단체로 낚시하나ㅡㅡ??? 진짜 재미없음,0
9999512,로봇영화 별로 안좋아하는데 보는 내내 몰입해서 봤습니다 몇번을 봐도 재미있어요 감동도 있고요 최고입니다~~^^,1
7090446,몰나,0
2913710,죽기전에 언제 대한민국에서 롤링스톤즈의 공연을 보겠는가,1
8650830,처음으로 빨리 돌리기를 반복하게 한 영화 ... 단연 내 인생 최고의 쓰레기 영화,0
9932673,"애정이 너무나 필요한 아이, 인생에 친구가 전부인 아이, 하지만 자존심 하나 때문에 애정을 밀어내는 불쌍한 아이. 마지막엔 자존심까지 버리고 애정을 구걸하지만 이미 늦어버린 마지막.",1
5554319,애들은 재밌겠으나 어른은;;;그나마 1편이 제일 나은 거임;,0
9707024,매력적인 드라마인데 마지막회 방송사고3번 뭐지?,1
8753711,"진짜 개쩌는 영화!견자단 영화 중에서 최고 재밌다다음이 엽문, 다음이 살파랑그나저나 영상미가 아주 죽인다~~",1
8229544,자이언트 샐러리맨 초한지 작가 수준 ㅎㄷㄷ,1
5881095,"진부함과 유치함 억지연출,대사들 때문에 온 몸이 오그라든다.....",0
10008568,기대가 컸기 때문일까 정말 실망이 큰 영화,0
6750609,"""",0
3312317,고차원적인 코미디라고나 할까? 어쨌든 사람마다 유머를 느끼는 부분은 다르겠지만,1
9961118,능동적으로 생각하게 하는 해준다,1
5293854,난 디게 재미있게 봤는데ㅋㅋㅋㅋㅋㅋㅋ,1
2829824,별로네요,0
5804629,명예의 전당에 자리 하나 비워라.,0
5527330,3시간중 30%는 술먹고 20%는 결혼하고 1% 고뇌하는 영화.,0
3813576,무섭지도 않고 재밌지도 않고 제작비가 아깝네요.,0
6763837,영웅은 마음부터 위대하여야 한다.,0
7212287,행크가 가슴 근육을 움직이는게 웃겼어요,1
6812269,소재가좋았씀,1
9793463,킬링타임용 영화가 시간이 안간다면 어떻게 하나??,0
10226358,상상력은 대단했지만 나에겐 맞지않은 영화,0
7222967,너무 지루하다.감독의 전작들은 개인적으로 매우재미있게 봤다.그러나 이영화는 아닌듯..,0
2745287,토요명화에서나 해줄만한 식삭한 로켄틱 코미디. 그나마 비디오로 보길 잘했지.,0
9344750,"그립습니다.. 영화속의 그는 행복한 마무리를 했는데, 실제의 그는 아닌거 같아서 마음이 많이 아팠습니다.",1
519840,그당시때는 돈도많이들인 획기적영화였지만 내용은 많이어이없음,0
8870153,"빌리가 꿈을 찾아가는 측면보다도 영화 속 사람들과의 관계가 더욱 인상깊게 다가오는 영화. 아버지와의 관계, 형과의 관계, 선생님, 게이 친구, 그리고 여자 친구까지. 가슴뭉클하고 짠한 영화.",1
294342,막판에 조지네요 --; 분위기는 좋았는데..,0
9664195,나만 낚일순 없지....,1
8059309,"진실된 평가 : 이거 보려고 종로3가 낙원상가4층 서울아트 시네마에서 영화 보고 , 바로 부천까지 급행타고 가서 롯데시네마 부천역 앞에서 봤는데 그냥 토렌트로, 보는 것이 당신을 위한 길입니다.",0
6269316,수작급 영화를 개취급하네 명작이여,1
7629198,꽤 흥미로운 전개와 결말이지만 하나같이 어설프고 허술하다.,0
9924881,별점이 아깝다 여자가 영화 긴장감도 없게 만들고 걍 노답이다 왜 봄 OO,0
5181804,아 정이건... 지금 비록 아저씨지만 내맘속 영원한 이상형 :-),1
6078826,그냥 섭외만 했니??내용이 허술하다,0
7140833,이 배우분들을 데리고..이건 너무 심하잖아요 ㅠㅜ 아 돈 아까워 괜히 결제 했음,0
398286,잼있다,1
9992940,"잘 봤습니다. 그런데, 마이너스 점수는 없나요?",0
3444604,출연한 지네들끼리 놀라고 소리치고 자빠졌네,0
9779477,Tv에서 해주길래 봤는데 여자 몸매때문에 2점 줌,0
8820889,매력적인 가족 구성원이 펼치는 폭소열전. 정작 본인들은 진지하지만 ㅋㅋ,1
1524238,순정만화 같다. 남자들 보기에는 지루할듯...,0
7994626,이거 10점짜리 영화다. 진심,1
5716851,결말이참 맘에든다. 넘 사랑스럽지만 이루어질 수 없는 로망스ㅜㅜ,1
6909967,진짜 6점은 아니다. 눈들이 똥구멍에 달렸나,1
7006800,미술영화에 관심이있어서 봤는데 마침이런스토리의영화가있네요,1
8914935,그냥 싸구려 포르노인듯ㅋㅋ,0
7012854,R.I.P Michael,1
296269,최고의 영화!! 말이 필요없습니다.,1
67416,현실에서 이룰수없는 사랑을 어떡하나...,1
2032371,각본과 연출에 자신이 없다면 좀 더 내공을 쌓은 후 작품을 만드시길..,0
566268,이해할수 없는 사랑담론?,0
6801763,대박이다,1
7094,이런 영화를 왜 만들었는지,0
7517478,"3번 정도 다시 보았습니다. 인도 영화가 주는 묘한 로맨스입니다. 유치한듯 하면서도 순수하고, 코끝이 찡하고, 메마른 감성을 터치해주는 영화인듯해요",1
9328971,"엠마 로버츠, 존 쿠삭 어울릴 것 같지 않은 두사람의 연기호흡 기대됨",1
6025947,쓰레기임..,0
6495050,한개도 아까운 쓰렉 중에 쓰렉 쓰렉 보면 진짜 시간 아까워 에전에 극장서 봤는데 지금 평점 쓴다 이렇게 쓰렉영화는 첨본다,0
7577976,"두사부일체, 조폭마누라, 가문의영광 한때는 먹어줬던 조폭코미디지만 더 이상의 속편은 이제 그만...",0
9897593,어렸을 때 보고 다시 본 건데도 재밌다,1
6770604,별로...,0
3479920,보기 그렇게 재미 있지는 않았던 기억이....,0
3885135,민망하지만 노인들의 성과 사랑을 볼 수 있어서 좋았음,1
2808489,술술 잘 넘어가네여,1
5835621,전태일 열사 정말 존경합니다. 노동 현실에 대해 각성하게 된 계기인듯 싶습니다.,1
281137,버려라 에잇 ㅡㅡ;; 배우만 일류급이지... 재미 없었다..,0
5716067,몽땅 화이팅!! 짱 재미있음ㅋㅋ,1
8478765,왜 이런걸 만들어서 사람의 시간을 낭비하게 하는가,0
1837905,청소년기에 감동적이고 재미있게 본 영화 지금도 기억난다...,1
3655805,꿈속에서 보는듯한 환상속의 나라. 가난하지만 소박하고 우직한 착한 사람들의 이야기,1
9123470,거장 김문옥감독 2014년 작품왜 거장인지 알수잇게해주는 영화ㅎ,0
9983364,본 영화중 가장 특이한 분위기의 영화같다. 내용도 독특하고 억지스러운부분도 있고 맘에안듦...멜로도 아니고 스릴러도 아니고 종교적부분도 섞이고. 쓸데없이 스토리 전개는 느릿하고 반복되고. 졸리캐릭터는 가엾은 기구한운명처럼 보이나 호감이 가진않음.,0
7905890,2편까진 봐줄만했다. 3편은 왜놈들답게 잔혹하고 변태스런 기질을 그대로 보여주는구나. 이런걸 청소년들이 보니 잔혹해지지.,0
6368189,最惡,0
9712437,여운이남는 영화 강추ㄱㄱ,1
6598116,재미도 없고 감동도 없고 무협영화로 변함,0
9303605,"오늘 마지막회 슬프고 아쉽습니다! 하지만 오랜만에 보석같은 드라마를 볼 수 있어서, 그리고 맘 고생 많았던 송윤아씨 복귀 성공작이라 좋네요 아이의 엄마 그대로의 모습을 자연스럽게 보여준 것 같아요. 실제 엄마로서의 모습도 같을 것 같아요",1
761367,도데체 이런영활 왜만들까,0
1088002,당신이 만약 불면증이 있다면 강추다..!!!,0
7008053,막장의끝이다,0
8597594,결론이 맘에 안드는 영화다.,0
8025122,사람들이 오멘을 자꾸 엑소시스트와 비교를 하는데.. 물론 엑소시스트1도 수작이지만 오멘과 비교하는 것은 무례한 일이다. 오멘은 오컬트 영화의 원류이자 최고봉이라 말할 수 있다.,1
7802674,최고였어요 정말잊지못할거같아요,1
8052946,혼자사는 입장에서 감정이입되서 정말 재밌습니다. 무지개 회원들 캐릭터들도 다들 독특해서 좋고 방송을 떠나서도 서로 끈끈한 모습이 좋네요. 앞으로 혼자사는 분들 추가되도 기존 회원들은 유지된 상태로 큰 변화없이 갔으면 하는 바람입니다.,1
2808834,채플린의 체코식 영화같은느낌. 무거운주제를 유쾌하게 풀어내,1
9176866,"국내영화 ""폐가""를 다시 보는듯한 정말 쓰레기영화였다...아놔 내 시간 돌려줘~~~ ㅎ",0
9778159,평점 조절합시다...,0
6185241,"돌체, 돌체, 돌체.",1
6830545,기대안하고 봤는데 기대이상이었어요 오랜만에 영화 몰입해서 봤네요..^^,1
10185548,잼잇ㅎ다 10자를써야하는구나,1
7084704,젤루 기억에 남는 영화 같아요.,1
10251006,이별도 없고 그냥 도라에몽의 이야기를 다큐멘타리식으로 보여준것밖에 없다. 이별은 전혀 없다.,0
8123308,단언컨데 역대최악의드라마,0
6477994,재밌다,1
7450247,미스매치!,0
8834853,10점짜리 영화다. 시간이 지나도 다시 보고싶은 영화.,1
2559747,100% 신하균때문에 봤다..,0
6815883,문광역의 배우 진짜 발연기임,0
3739460,추억의 네티. 참 재미있었는데 다시 또 보고싶다,1
9216451,슴가 뭉클해지는 영화ㅎㅎ,1
10073050,아..아버지의 사랑은 위대하다 정말 명작,1
8926728,지루하고 진부함. 픽사가 성장할 수 있었던 발판이 된 부분 중 하나가 된 영화! 그리고 조지 루카스에게 무한한 영광과 명예와 부를 가져다 준 영화의 시작!,0
393914,전쟁은 아직도 ing,1
5586000,"스토리 자체는 괜찮은듯한데, 그래픽이 쓰레기",0
6047858,만화는 역시 원작 그대로인게 좋은것같다,0
8888874,어릴 때 TV에서 봤지만 그때 당시에도 재미없었던 영화 중 하나. 식인사자 잡는다나 머라나. 굳이 찾아 볼 필요는 없음. 후반부에 시시하게 엔딩.,0
9613389,정말 나쁘진않네여^^,1
9927224,7시간 다 보고싶네요 너무 좋았음,1
7081201,옛날에 타르코프스키가 만들었던 작품에서 받은 솔라리스의 철학에 10분의 1도 따라가지 못하는 졸작 영화. 이것보단 타르코프스키 감독이 만든 <솔라리스>를 보세요.,0
630324,내의지로삶은이어져가는것일까 아니면그반대인것일까,1
8565715,오랜만에 봤는데 요즘 영화보다도 더 재밌어요 마지막에 미그기가 미사일발사했을때 대신 전투기가 격추당하는 장면은 정말 압권이었습니다,1
7449051,액션영화이지만 차분하게 볼만했다.,1
9832631,우리나라가 일제지배 받아서 인구+수명 2배 됐다는 개소리 지껄이는 애 작품이 개봉하다니 ^오^ 일본은 좋겠다..멀쩡한 집안 약탈하고죽이고강간하고 인정 안하고 '나땜에 집안 번성했다 '라고 개소리해도 그 집안 후손들이 이렇게 좋다고 빨아대니 ㅎㅎㅎㅎ,0
3721803,말도안되 최고다,1
10193403,일단 시나리오가 훌륭함 깔끔한 진행 연출 복선 마지막 반전까지 타임슬립물 중에 단연 수작 특히 최고인 건 브래드피트의 정신병자 연기 기가막힘,1
7861574,그렇긴하지,0
4275818,배제기 팬클럽회장해야겠다,1
6656172,4까지중에 1이제일 기억에 남네요. 주인공들 이 제일 멋진듯!,1
9837635,한국 애니메이션 미래를 위해서도 이런 영화 다신 제작되지 않아야 한다.,0
6858632,f리키 슈러더에 그 주근깨 얼굴... 마지막장면에서 울부짖던 모습이 잊혀지질않는....~~~,1
7092893,명작 오브 명작,1
9837808,sf보단 하이틴영화라는 느낌밖에 안든다,0
4526043,해코지의 모든 수단과 방법을 보여주는 드모네이의 전성기 시절 열연이 빛나는 수작,1
9737928,음악을 들으면 눈물이 난다...,1
3593348,"순수함, 솔직함, 따스함.",1
6841508,오랜만에 제대로된 예술성있는 작품을 봤네요 잔인한 장면도 나오지만 그만큼 더 각인시켜주기 좋은 메세지를 남겨줄수있겠고 19세기말 복장 배경 다 아름답고 ... 아름답지만 슬픈.. 불안한.. 인간의 추악한 본능을 드러내는..배우들의열연..소장가치있는영화,1
6667152,좋다...많은것이 담겨있다,1
8050314,왜이런영화를 만들었지?,0
198204,장면 한장면마다 너무 아름답고.. 여운이 남는.. 영화..,1
7473074,그렇게 쓰레기라더니 진짜 쓰레기네 와......,0
6485319,이거 다운하려는데 청소년 관람 불가라고 뜸,0
3558820,차라리 할로윈1 할로윈2로 끝내지 처음에 H20래서 할로윈 20편인줄알았다...,1
8637817,"좋은니다..^.,^~~",1
9701333,"영화가 도대체 시사하는 바를 모르겠음, 썩은 정치인들이 문제라는건지 아에 반정부를 원하는 영화인건지 전기를 쓰면서 전기세는 내기 싫고 가스를 쓰면서 가스를 내기는 싫고 무슨 도둑놈에 심보가 가득한 영화",0
10020384,스크린 데뷔하는 초짜 아역 3인방의 노련한 연기만으로도 9점.,1
3790530,묘한 웃음 코드가 있네요~ 사람의 내면을 잘 반영한듯 영화 좋네요~,1
6526526,12세이상 답게 유치짱ㅋ,1
9463395,대단하다는 말 밖에 안나오는 영화.. 특히 영상미.. 이런 영화는 처음임..,1
2399874,재미있었어요,1
7483393,최선정 정신병원 입원하는걸로 끝나겠어요육포는 간접광고인가요 자꾸 말도 안되게 육포 먹네요,0
5648494,쩐다는 말밖에 할말이~~,1
9836753,내가 아끼는 영화....,1
8447111,♥*♥*♥*♥*♥*♥*♥*,1
3391843,아 얼얼해 두대만 때리지,0
3925757,폐차장에 소각 해야할 수준의 허겁지겁 만든 내용.,0
8682027,분위기는 좋은데 뭘 말하고 싶은건지 도대체 모르겠네 ㅋ,0
6448333,우왕좉타,1
9072116,자세한 묘사 없이도 캐릭터들에 대한 매력을 느끼게 하고소소한 사건들을 엮은 잔잔한 진행으로도 흥미로움을 갖게 한다,1
2194737,very good !,1
8662018,"극혐....,,,,",0
6716952,재미있을 것 같다 지금은 소녀시대!!,1
7575793,헉~~~~~~~뭔지 모르겠다는...감동실화라는 말자체도 이해하기 힘들어서..ㅠㅠ,0
7694123,9점대 찍어라. 명작은 명작일수밖에없다.,1
5055770,미국공중파TV에서한국비하한 멍청하고무식한병맛멕라이언.그장면봤는데 본성나오던데?,0
5339244,어지간 해서는 로그인 안하는데 이건 뭐 대박이다.!!,1
2920168,다른 극장판시리즈보다 비교적 긴장감있는 탄탄한 스토리에염~^^,1
8960917,"부천 롯데시네마에서 봤었는데, 보는 사람이 나랑 동생밖에 없었다는 게 많이 씁쓸했고 안타까웠다. cgv에서는 블랙딜 상영 자체를 안 한 것 같던데 그것도 많이 문제가 있는 것 같다. 많은 사람들이 봤으면 좋겠다. 좋은 영화다.",1
7776354,3d 입체효과는 갑인듯....,1
5748212,보나 안 보나 마찬가지.,0
303721,..,0
9579142,"이 영화는 포스터부터 에러였음,,",0
2575100,명배우들의 눈부신 연기는 인정하지만 전체적으로 긴장감이 부족한 것은 어쩔수 없다,0
9988146,그럭저럭 뭐 관찮음 비현실적임,0
6885217,작가가 제정신이아? 이성민 때문에 본 드라마를 이성민을 디스해?산부인과가 이만큼 잼있더냐?그지같은 대본으로 연기 잘해줬더니 은혜를 원수로 갚네...골든타임2 나와도 안봐!!!,0
9405914,생각보다 평점이 높네. 그냥 그저 그런 영화. 현실에서 저런 여자 없음. 솔직히 너무 막 나간 영화,0
5547386,"재미없는 방법으로 강자의 약자에 대한 생사여탈권, 그 가벼움을 배워보는 시간.",0
9722962,재미있게 봤습니다. 특히 봄봄 !!,1
10160212,과대 광고에 속았다!! 보는 내내 하품만 하다가 나옮!! 이걸 누가 판타지라 했나?? 졸타지다!! 일본이라는 나라가 그리 보여지는 것 처럼 후한 나라던가?? 아직도 과거에 대한 반성조차도 안 하는데!! 로맨스 좋아들 하시네!!,0
8212119,"재미있게 보고 있다, 어제 본방사수 보니까 다음 주 방송 기대된다 . 주연배우 연기 좋은데 왜 사람들 안 봐요?",1
3927080,공감하게 되는 영화네요,1
5299045,이거 드라마떄 완젼짱이던뎃ㅎㅎ,1
8164533,아무렇지.않게 욕설하는 제작진이 만드는 프로그램이라고 생각하니 소름이 끼칩니다.,0
2117101,언젠가 4기가 나올 거라고 ..아직도 그런 멍청한 바람을 한다,1
7560472,페리스 나올때 빼곤 날씨만큼 추운 영화,0
5764719,경찰출동해야겠는데,0
9207679,아무리 역할이 총감독이라지만... 오시이 마모루는 이제 끝났다...,0
6931933,결말진짜실망이다...바람핀사람이 결국 나중에승리한다는건가먼가차라리재결합을시키지말고 각자살게하던가최악이다,0
1542426,안 보는게 좋은 영화. 그나마 음악은 괜찮다.,0
10024463,명불허전이죠.. 첫사랑.. 첫사랑이어서 가장 소중한..,1
8632024,재미잇엇다 좋은 영화엿따,1
9031230,"여러번 볼 수록 배우들의 눈빛, 표정, 행동이 이해가 가네요. 노출을 넘어서서 정말 잘 만들어진 좋은 영화입니다.",1
7264590,보기전에는 편견가지고 봤는데 보니깐 꼭 그렇지는 않더라구요. 파격말고 다른 것도 볼 수 있습니다.,1
4221133,참 썩어빠진 영화입니다. 태권브이는 짝퉁로봇이기 때문입니다.,0
6004661,재치있고 풍요롭다. 멋진 영화다,1
9441594,엔간치좀 질질끄세여ㅡㅡ 완전막장드라마ㅡㅡ 빨리끝나고 새로운프로보고싶네진짜 재미없으ㅡㅡ 갈수록내용전개도억지로 시간끄는듯한내용ㅡㅡ 짜증나,0
8348616,보다보다 이렇게 재미없고 흥미를 안끄는 좀비물 영화는 처음임... 비추,0
814345,최악이다!! 비추!!!,0
8873804,이거재밌는데;왜평점ㅇ이래,1
8122824,친일파 자손이 버젓이 스크린에 나오다니...재산몰수후 일본으로 추방바랍니다.,0
6995722,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ평점보고웃어본적은또첨이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
9217510,뜨든 똥습녀 등장 ㅋㅋㅋ,0
7296377,재미종범,0
9569820,바보도 사랑을 안다 왜 배울 필요가 없으니까사랑하는 사람이 내가아니여도 행복하길,1
1148898,자신의 능력을 제대로 발휘하는 작품을 못만난 빈디젤,0
6309880,괜찮다.,1
7801557,와~ 대단한 작품 꼭 한번 보세요..^^ 강추합니다,1
10124489,죄의식이 전혀 없는 싸이코패스를 미화한 영화..,0
6019470,감옥소재 영화로써는 상당한 걸작. 밖에 일반인이 죄수 가족이니 걱정하죠 ^^,1
8166407,박시은 나오는 드라마가 다 그렇지 뭐~,0
10181423,영화 대사에도 있듯 인간의 잔인함에 초점을 맞춘 영화같다.,0
9277146,"진짜 김구라씨 막나가시네요. 김구라씨랑 다른 엠씨분들 어제 서로 치고나가면서 진행맥 뚝뚝 끊기고. 게스트나와서 정작 게스트본인들 얘기는 안하고 Sm공식입장,타그룹연애설 들만 왜ㅋㅋㄱ그걸왜 묻냐고. 본인한테물으라고. 김구라 언젠간 또 크게 터질거다 ㅉㅉ",0
10013240,진짜 진짜 재미이써요 ㅋㅋ,1
9180143,어리버리한 영구와 한바탕 웃을 수 있는 즐거운 영화.,1
9885444,관객이 다 보고 있는데 저 뜬금없는 결말이란... 초능력으로 죽인것 외엔 달리 설명할수가 없네.,0
10110211,세스 맥팔레인 팬 된 유쾌한 영화 ㅋㅋㅋ,1
9457376,이영화를 왜 끝까지 봤는지 후회중... 댓글에 걸작이니 뭔 소리들 하는데 정말 간만에 아니 내가 본 최악의 영화이다. 졸작중에 쓰레기 졸작임..,0
10100002,우리는 모두 무언가에 대한 덕후다.,1
767504,기독교 사람들의 말을 듣지마시고 보세요.ㅋ,1
592008,"제목과 무관,영상미와 편집이 대박.포르노를기대한다면 꺼지삼.",1
7405061,"스필버그란 대기업의 퇴폐적 문화, E.T 연대기의 실패, 이것이 과연 3000억 벌어들일만한 영화인가?후크란 소재로 어른과 아이의 동화된 혹은 잃어버린 동심을 향한 팝콘무비",0
7213380,주인공둘보다 악역인 유승호가 더매력적이다 어떻게보면 유승호 미스캐스팅이지 오징어둘하고 붙여노니 악역이 악역이아니여,0
9250678,처음에는 나중에 대단한 결말이라도 나올듯 긴장감과 호기심을 유발시키나 결국 결론은 흐지부지...용두사미격의 영화다. 영화를 보는 내내 몰입력은 전혀 없다. 유럽영화 특유의 어둡고 깝깝한 영상으로 시종 일관한다. 대표적인 저예산 영화라고 할 수,0
9843537,토나올정도로 우울하고 어두운 영화. 김기덕꺼는 남는거라도 있지.. 무료라길래 봤더니 참..,0
9619023,무조건 10점 평점이 터무니없이 낮네,1
9476322,"잔인 스토리탄탄하고 작품성있고 몰입성도 좋지만, 뭐랄까 안타깝달까..",1
10166531,와 이걸 축구랑 연관시키넼ㅋㅋ,0
10164253,노무현 대통령 자살한것도 영화화했으면,0
6823054,이 드라마는 제가 본 드라마중 가장 최고인것같아요 ㅋㅋ다들연기들 너무잘하시고 마지막까지 화이팅하세요^^강우진 차순영화이팅ㅋㅋㅋ,1
7060071,아놔 지루해서 못봐주겠네,0
5023140,흐암... 하품 나는 공포영화.,0
9901801,어린이들이 소름돋기에 안성맞춤 스토리.,0
7582224,난널보고있지만 너날볼수가없어 짝사랑은 그런거야,1
3472030,오늘 봤는데 너무 재밌어요 !마지막에 비버 노래 뮤비도 나왔는데 노래 중독성 있네요,1
